#0 altitude #1 signal 
0.00000000e+00	6.20000000e+02
1.50000000e-01	3.51000000e+02
3.00000000e-01	9.83000000e+02
4.50000000e-01	8.38000000e+02
6.00000000e-01	9.81000000e+02
7.50000000e-01	9.31000000e+02
9.00000000e-01	8.47000000e+02
1.05000000e+00	9.54000000e+02
1.20000000e+00	8.03000000e+02
1.35000000e+00	8.28000000e+02
1.50000000e+00	4.77600000e+04
1.65000000e+00	6.75000000e+02
1.80000000e+00	7.00000000e+00
1.95000000e+00	0.00000000e+00
2.10000000e+00	5.76700000e+03
2.25000000e+00	3.92000000e+02
2.40000000e+00	6.41070000e+04
2.55000000e+00	2.39700000e+04
2.70000000e+00	3.00000000e+05
2.85000000e+00	3.00000000e+05
3.00000000e+00	3.00000000e+05
3.15000000e+00	3.00000000e+05
3.30000000e+00	3.00000000e+05
3.45000000e+00	3.00000000e+05
3.60000000e+00	3.00000000e+05
3.75000000e+00	3.00000000e+05
3.90000000e+00	3.00000000e+05
4.05000000e+00	3.00000000e+05
4.20000000e+00	3.00000000e+05
4.35000000e+00	3.00000000e+05
4.50000000e+00	3.00000000e+05
4.65000000e+00	3.00000000e+05
4.80000000e+00	3.00000000e+05
4.95000000e+00	3.00000000e+05
5.10000000e+00	3.00000000e+05
5.25000000e+00	3.00000000e+05
5.40000000e+00	3.00000000e+05
5.55000000e+00	3.00000000e+05
5.70000000e+00	3.00000000e+05
5.85000000e+00	3.00000000e+05
6.00000000e+00	3.00000000e+05
6.15000000e+00	3.00000000e+05
6.30000000e+00	3.00000000e+05
6.45000000e+00	3.00000000e+05
6.60000000e+00	3.00000000e+05
6.75000000e+00	3.00000000e+05
6.90000000e+00	3.00000000e+05
7.05000000e+00	3.00000000e+05
7.20000000e+00	3.00000000e+05
7.35000000e+00	3.00000000e+05
7.50000000e+00	3.00000000e+05
7.65000000e+00	3.00000000e+05
7.80000000e+00	3.00000000e+05
7.95000000e+00	3.00000000e+05
8.10000000e+00	3.00000000e+05
8.25000000e+00	3.00000000e+05
8.40000000e+00	3.00000000e+05
8.55000000e+00	3.00000000e+05
8.70000000e+00	3.00000000e+05
8.85000000e+00	3.00000000e+05
9.00000000e+00	3.00000000e+05
9.15000000e+00	3.00000000e+05
9.30000000e+00	3.00000000e+05
9.45000000e+00	3.00000000e+05
9.60000000e+00	3.00000000e+05
9.75000000e+00	3.00000000e+05
9.90000000e+00	3.00000000e+05
1.00500000e+01	3.00000000e+05
1.02000000e+01	3.00000000e+05
1.03500000e+01	3.00000000e+05
1.05000000e+01	3.00000000e+05
1.06500000e+01	3.00000000e+05
1.08000000e+01	3.00000000e+05
1.09500000e+01	3.00000000e+05
1.11000000e+01	3.00000000e+05
1.12500000e+01	3.00000000e+05
1.14000000e+01	3.00000000e+05
1.15500000e+01	3.00000000e+05
1.17000000e+01	3.00000000e+05
1.18500000e+01	3.00000000e+05
1.20000000e+01	3.00000000e+05
1.21500000e+01	3.00000000e+05
1.23000000e+01	3.00000000e+05
1.24500000e+01	3.00000000e+05
1.26000000e+01	3.00000000e+05
1.27500000e+01	3.00000000e+05
1.29000000e+01	3.00000000e+05
1.30500000e+01	3.00000000e+05
1.32000000e+01	3.00000000e+05
1.33500000e+01	3.00000000e+05
1.35000000e+01	2.51210000e+05
1.36500000e+01	3.00000000e+05
1.38000000e+01	2.06441000e+05
1.39500000e+01	2.22956000e+05
1.41000000e+01	1.78491000e+05
1.42500000e+01	1.87642000e+05
1.44000000e+01	1.58121000e+05
1.45500000e+01	1.68226000e+05
1.47000000e+01	1.42027000e+05
1.48500000e+01	1.50113000e+05
1.50000000e+01	1.29625000e+05
1.51500000e+01	1.34193000e+05
1.53000000e+01	1.17729000e+05
1.54500000e+01	1.23030000e+05
1.56000000e+01	1.08156000e+05
1.57500000e+01	1.12281000e+05
1.59000000e+01	9.92480000e+04
1.60500000e+01	1.02780000e+05
1.62000000e+01	9.16050000e+04
1.63500000e+01	9.43690000e+04
1.65000000e+01	8.48310000e+04
